record_id,date,time,latitude,longitude,east_or_west_hemisphere
2006017,1976-02-19T00:00:00Z, 12:00:00,-42,155,Eastern Hemisphere
2006018,1976-02-19T00:00:00Z, 13:00:00,-43,156,Eastern Hemisphere
2006019,1976-02-19T00:00:00Z, 15:30:00,-43,156,Eastern Hemisphere
2006020,1976-02-19T00:00:00Z, 16:00:00,-43,156,Eastern Hemisphere
2006021,1976-02-19T00:00:00Z, 17:00:00,-43,156,Eastern Hemisphere
2006022,1976-02-19T00:00:00Z, 18:00:00,-43,157,Eastern Hemisphere
2006023,1976-02-19T00:00:00Z, 19:00:00,-43,157,Eastern Hemisphere
2006024,1976-02-20T00:00:00Z, 08:00:00,-44,161,Eastern Hemisphere
2006025,1976-02-20T00:00:00Z, 09:00:00,-44,161,Eastern Hemisphere
2006026,1976-02-20T00:00:00Z, 10:00:00,-45,162,Eastern Hemisphere
2006027,1976-02-20T00:00:00Z, 11:30:00,-45,162,Eastern Hemisphere
2006028,1976-02-20T00:00:00Z, 12:00:00,-45,162,Eastern Hemisphere
2006029,1976-02-20T00:00:00Z, 13:00:00,-45,163,Eastern Hemisphere
2006030,1976-02-20T00:00:00Z, 15:30:00,-45,164,Eastern Hemisphere
2006031,1976-02-20T00:00:00Z, 16:00:00,-45,164,Eastern Hemisphere
2006032,1976-02-20T00:00:00Z, 17:00:00,-45,164,Eastern Hemisphere
2006033,1976-02-20T00:00:00Z, 18:00:00,-45,164,Eastern Hemisphere
2006034,1976-02-20T00:00:00Z, 19:00:00,-45,165,Eastern Hemisphere
2006035,1976-02-20T00:00:00Z, 20:00:00,-46,165,Eastern Hemisphere
2006036,1976-02-21T00:00:00Z, 08:00:00,-46,169,Eastern Hemisphere
2006037,1976-02-21T00:00:00Z, 09:00:00,-46,170,Eastern Hemisphere
2006038,1976-02-21T00:00:00Z, 10:00:00,-46,170,Eastern Hemisphere
2006039,1976-02-21T00:00:00Z, 11:00:00,-45,170,Eastern Hemisphere
2006040,1976-02-21T00:00:00Z, 12:00:00,-45,171,Eastern Hemisphere
2006041,1976-02-21T00:00:00Z, 13:00:00,-45,171,Eastern Hemisphere
2006042,1976-02-21T00:00:00Z, 13:30:00,-45,171,Eastern Hemisphere
2006043,1976-02-21T00:00:00Z, 15:30:00,-44,171,Eastern Hemisphere
2006044,1976-02-21T00:00:00Z, 16:00:00,-44,172,Eastern Hemisphere
2006046,1976-02-21T00:00:00Z, 18:00:00,-44,172,Eastern Hemisphere
2006047,1976-02-21T00:00:00Z, 19:00:00,-44,172,Eastern Hemisphere
2006048,1976-02-21T00:00:00Z, 20:30:00,-44,173,Eastern Hemisphere
2056001,1976-07-25T00:00:00Z, 08:02:00,-30,153,Eastern Hemisphere
2056002,1976-07-25T00:00:00Z, 08:12:00,-30,153,Eastern Hemisphere
2056003,1976-07-25T00:00:00Z, 08:22:00,-30,153,Eastern Hemisphere
2056004,1976-07-25T00:00:00Z, 09:02:00,-30,153,Eastern Hemisphere
2056005,1976-07-25T00:00:00Z, 09:12:00,-30,153,Eastern Hemisphere
2056006,1976-07-25T00:00:00Z, 09:22:00,-30,153,Eastern Hemisphere
2056007,1976-07-25T00:00:00Z, 09:32:00,-30,153,Eastern Hemisphere
2056008,1976-07-25T00:00:00Z, 09:42:00,-30,153,Eastern Hemisphere
2056009,1976-07-25T00:00:00Z, 09:52:00,-30,153,Eastern Hemisphere
2056010,1976-07-25T00:00:00Z, 10:06:00,-30,153,Eastern Hemisphere
2056011,1976-07-25T00:00:00Z, 10:16:00,-30,153,Eastern Hemisphere
2056012,1976-07-25T00:00:00Z, 10:26:00,-30,153,Eastern Hemisphere
2056013,1976-07-25T00:00:00Z, 10:55:00,-30,153,Eastern Hemisphere
2056014,1976-07-25T00:00:00Z, 11:05:00,-30,153,Eastern Hemisphere
2056015,1976-07-25T00:00:00Z, 11:15:00,-31,153,Eastern Hemisphere
2056016,1976-07-25T00:00:00Z, 12:05:00,-31,153,Eastern Hemisphere
2056017,1976-07-25T00:00:00Z, 12:15:00,-31,153,Eastern Hemisphere
2056018,1976-07-25T00:00:00Z, 12:35:00,-31,153,Eastern Hemisphere
2056019,1976-07-25T00:00:00Z, 13:54:00,-31,153,Eastern Hemisphere
2056020,1976-07-25T00:00:00Z, 14:04:00,-31,153,Eastern Hemisphere
2056021,1976-07-25T00:00:00Z, 14:14:00,-31,153,Eastern Hemisphere
2056022,1976-07-25T00:00:00Z, 14:24:00,-31,153,Eastern Hemisphere
2056023,1976-07-25T00:00:00Z, 14:34:00,-31,153,Eastern Hemisphere
2056024,1976-07-25T00:00:00Z, 14:44:00,-31,153,Eastern Hemisphere
2056025,1976-07-25T00:00:00Z, 14:54:00,-31,153,Eastern Hemisphere
2056026,1976-07-25T00:00:00Z, 15:04:00,-31,153,Eastern Hemisphere
2056027,1976-07-25T00:00:00Z, 15:14:00,-31,153,Eastern Hemisphere
2056028,1976-07-25T00:00:00Z, 15:24:00,-31,153,Eastern Hemisphere
2056029,1976-07-25T00:00:00Z, 16:22:00,-31,153,Eastern Hemisphere
2056030,1976-07-25T00:00:00Z, 16:32:00,-31,153,Eastern Hemisphere
2056031,1976-07-25T00:00:00Z, 16:42:00,-31,153,Eastern Hemisphere
2056032,1976-07-26T00:00:00Z, 08:50:00,-34,151,Eastern Hemisphere
2056033,1976-07-26T00:00:00Z, 09:00:00,-34,151,Eastern Hemisphere
2056034,1976-07-26T00:00:00Z, 09:10:00,-34,151,Eastern Hemisphere
2056035,1976-07-26T00:00:00Z, 09:50:00,-34,151,Eastern Hemisphere
2056036,1976-07-26T00:00:00Z, 10:00:00,-34,151,Eastern Hemisphere
2056037,1976-07-26T00:00:00Z, 10:10:00,-34,151,Eastern Hemisphere
2056038,1976-07-26T00:00:00Z, 11:00:00,-34,151,Eastern Hemisphere
2056039,1976-07-26T00:00:00Z, 11:10:00,-34,151,Eastern Hemisphere
2056040,1976-07-26T00:00:00Z, 11:20:00,-34,151,Eastern Hemisphere
2056041,1976-07-26T00:00:00Z, 11:52:00,-34,151,Eastern Hemisphere
2056042,1976-07-26T00:00:00Z, 12:02:00,-34,151,Eastern Hemisphere
2056043,1976-07-26T00:00:00Z, 13:10:00,-34,150,Eastern Hemisphere
2056044,1976-07-26T00:00:00Z, 13:20:00,-34,150,Eastern Hemisphere
2056045,1976-07-26T00:00:00Z, 13:30:00,-34,150,Eastern Hemisphere
2056046,1976-07-26T00:00:00Z, 13:40:00,-34,150,Eastern Hemisphere
2056047,1976-07-26T00:00:00Z, 13:50:00,-34,150,Eastern Hemisphere
2056048,1976-07-26T00:00:00Z, 14:00:00,-35,150,Eastern Hemisphere
2070001,1976-10-11T00:00:00Z, 06:25:00,-37,150,Eastern Hemisphere
2070002,1976-10-11T00:00:00Z, 07:05:00,-37,150,Eastern Hemisphere
2070003,1976-10-11T00:00:00Z, 07:50:00,-37,150,Eastern Hemisphere
2070004,1976-10-11T00:00:00Z, 09:45:00,-37,150,Eastern Hemisphere
2070005,1976-10-11T00:00:00Z, 11:32:00,-37,150,Eastern Hemisphere
2094001,1975-09-29T00:00:00Z, 16:10:00,-34,173,Eastern Hemisphere
2112001,1976-12-05T00:00:00Z, 08:00:00,-38,150,Eastern Hemisphere
2112002,1976-12-05T00:00:00Z, 09:30:00,-38,150,Eastern Hemisphere
2112003,1976-12-05T00:00:00Z, 12:00:00,-38,151,Eastern Hemisphere
2112004,1976-12-05T00:00:00Z, 16:00:00,-38,152,Eastern Hemisphere
2112005,1976-12-05T00:00:00Z, 16:30:00,-38,153,Eastern Hemisphere
2112006,1976-12-05T00:00:00Z, 18:30:00,-37,153,Eastern Hemisphere
2112007,1976-12-05T00:00:00Z, 19:10:00,-37,154,Eastern Hemisphere
2112008,1976-12-05T00:00:00Z, 19:30:00,-37,153,Eastern Hemisphere
2112009,1976-12-06T00:00:00Z, 08:00:00,-36,158,Eastern Hemisphere
2112010,1976-12-06T00:00:00Z, 11:00:00,-36,159,Eastern Hemisphere
2112011,1976-12-06T00:00:00Z, 11:30:00,-36,159,Eastern Hemisphere
2112012,1976-12-06T00:00:00Z, 12:00:00,-36,159,Eastern Hemisphere
2112013,1976-12-06T00:00:00Z, 16:00:00,-36,160,Eastern Hemisphere
2112014,1976-12-06T00:00:00Z, 18:00:00,-36,161,Eastern Hemisphere
2112015,1976-12-07T00:00:00Z, 08:00:00,-35,165,Eastern Hemisphere
2112016,1976-12-07T00:00:00Z, 12:00:00,-35,167,Eastern Hemisphere
2112017,1976-12-07T00:00:00Z, 15:00:00,-35,168,Eastern Hemisphere
2112018,1976-12-07T00:00:00Z, 16:00:00,-34,168,Eastern Hemisphere
2112019,1976-12-07T00:00:00Z, 19:30:00,-34,169,Eastern Hemisphere
2112020,1976-12-08T00:00:00Z, 07:30:00,-34,173,Eastern Hemisphere
2112021,1976-12-08T00:00:00Z, 08:00:00,-34,173,Eastern Hemisphere
2112022,1976-12-08T00:00:00Z, 09:00:00,-34,173,Eastern Hemisphere
2112023,1976-12-08T00:00:00Z, 09:30:00,-34,173,Eastern Hemisphere
2112024,1976-12-08T00:00:00Z, 10:15:00,-34,174,Eastern Hemisphere
2112025,1976-12-08T00:00:00Z, 11:00:00,-35,174,Eastern Hemisphere
2112026,1976-12-08T00:00:00Z, 11:20:00,-35,174,Eastern Hemisphere
2112027,1976-12-08T00:00:00Z, 12:00:00,-35,174,Eastern Hemisphere
2112028,1976-12-08T00:00:00Z, 15:00:00,-36,174,Eastern Hemisphere
2112029,1976-12-08T00:00:00Z, 16:00:00,-36,174,Eastern Hemisphere
2112030,1976-12-08T00:00:00Z, 16:30:00,-36,174,Eastern Hemisphere
2112031,1976-12-08T00:00:00Z, 17:30:00,-36,174,Eastern Hemisphere
2119001,1976-10-23T00:00:00Z, 09:20:00,-38,145,Eastern Hemisphere
2119002,1976-10-23T00:00:00Z, 09:40:00,-38,145,Eastern Hemisphere
2119003,1976-10-23T00:00:00Z, 10:20:00,-38,145,Eastern Hemisphere
2119004,1976-10-23T00:00:00Z, 10:40:00,-38,145,Eastern Hemisphere
2119005,1976-10-23T00:00:00Z, 11:40:00,-38,145,Eastern Hemisphere
2119006,1976-10-23T00:00:00Z, 12:40:00,-38,145,Eastern Hemisphere
2119007,1976-10-23T00:00:00Z, 14:10:00,-38,145,Eastern Hemisphere
2119008,1976-10-23T00:00:00Z, 14:20:00,-38,145,Eastern Hemisphere
2119009,1976-10-23T00:00:00Z, 16:20:00,-38,145,Eastern Hemisphere
2119010,1976-10-23T00:00:00Z, 16:35:00,-38,145,Eastern Hemisphere
2119011,1976-10-23T00:00:00Z, 16:45:00,-38,145,Eastern Hemisphere
2119012,1976-10-23T00:00:00Z, 17:10:00,-38,145,Eastern Hemisphere
2119013,1976-10-23T00:00:00Z, 18:15:00,-38,145,Eastern Hemisphere
2119014,1976-10-23T00:00:00Z, 18:35:00,-38,145,Eastern Hemisphere
2119015,1976-10-23T00:00:00Z, 19:05:00,-38,145,Eastern Hemisphere
2135001,1976-02-08T00:00:00Z, 17:44:00,-54,158,Eastern Hemisphere
2135002,1976-02-09T00:00:00Z, 06:10:00,-53,157,Eastern Hemisphere
2135003,1976-02-09T00:00:00Z, 06:43:00,-53,157,Eastern Hemisphere
2135004,1976-02-09T00:00:00Z, 07:02:00,-53,157,Eastern Hemisphere
2135005,1976-02-09T00:00:00Z, 07:30:00,-53,157,Eastern Hemisphere
2135006,1976-02-09T00:00:00Z, 10:42:00,-53,157,Eastern Hemisphere
2135007,1976-02-09T00:00:00Z, 11:30:00,-53,157,Eastern Hemisphere
2135008,1976-02-09T00:00:00Z, 12:54:00,-53,156,Eastern Hemisphere
2135009,1976-02-09T00:00:00Z, 15:34:00,-52,156,Eastern Hemisphere
2135010,1976-02-09T00:00:00Z, 15:45:00,-52,156,Eastern Hemisphere
2135011,1976-02-09T00:00:00Z, 17:50:00,-52,156,Eastern Hemisphere
2135012,1976-02-10T00:00:00Z, 06:28:00,-50,154,Eastern Hemisphere
2135013,1976-02-10T00:00:00Z, 06:58:00,-50,154,Eastern Hemisphere
2135014,1976-02-10T00:00:00Z, 07:43:00,-50,154,Eastern Hemisphere
2135015,1976-02-10T00:00:00Z, 11:40:00,-49,153,Eastern Hemisphere
2135016,1976-02-10T00:00:00Z, 14:18:00,-48,153,Eastern Hemisphere
2135017,1976-02-10T00:00:00Z, 15:49:00,-48,153,Eastern Hemisphere
2135018,1976-02-10T00:00:00Z, 16:30:00,-48,152,Eastern Hemisphere
2135019,1976-02-11T00:00:00Z, 06:06:00,-46,151,Eastern Hemisphere
2135020,1976-02-11T00:00:00Z, 06:33:00,-46,151,Eastern Hemisphere
2135021,1976-02-11T00:00:00Z, 06:55:00,-46,151,Eastern Hemisphere
2135022,1976-02-11T00:00:00Z, 07:25:00,-46,151,Eastern Hemisphere
2135023,1976-02-11T00:00:00Z, 07:46:00,-46,151,Eastern Hemisphere
2135024,1976-02-11T00:00:00Z, 09:50:00,-45,151,Eastern Hemisphere
2135025,1976-02-11T00:00:00Z, 11:45:00,-45,150,Eastern Hemisphere
2135026,1976-02-11T00:00:00Z, 13:47:00,-44,150,Eastern Hemisphere
2135027,1976-02-11T00:00:00Z, 14:52:00,-44,150,Eastern Hemisphere
2135028,1976-02-11T00:00:00Z, 15:32:00,-44,150,Eastern Hemisphere
2135029,1976-02-11T00:00:00Z, 16:05:00,-44,150,Eastern Hemisphere
2135030,1976-02-11T00:00:00Z, 19:14:00,-43,150,Eastern Hemisphere
2135031,1976-02-12T00:00:00Z, 06:50:00,-41,148,Eastern Hemisphere
2135032,1976-02-12T00:00:00Z, 07:25:00,-41,148,Eastern Hemisphere
2135033,1976-02-12T00:00:00Z, 08:40:00,-41,148,Eastern Hemisphere
2135034,1976-02-12T00:00:00Z, 11:50:00,-40,148,Eastern Hemisphere
2135035,1976-02-12T00:00:00Z, 15:47:00,-40,147,Eastern Hemisphere
2135036,1976-02-13T00:00:00Z, 07:45:00,-38,144,Eastern Hemisphere
2136001,1976-02-03T00:00:00Z, 09:00:00,-66.98333333333333,63,Eastern Hemisphere
2136002,1976-02-13T00:00:00Z, 09:15:00,-65,59,Eastern Hemisphere
2136003,1976-02-13T00:00:00Z, 13:20:00,-65,58,Eastern Hemisphere
2136004,1976-02-13T00:00:00Z, 17:00:00,-65,55,Eastern Hemisphere
2136005,1976-02-14T00:00:00Z, 09:28:00,-65,51,Eastern Hemisphere
2136006,1976-02-14T00:00:00Z, 13:00:00,-65,52,Eastern Hemisphere
2136007,1976-02-14T00:00:00Z, 17:00:00,-65,52,Eastern Hemisphere
2136008,1976-02-15T00:00:00Z, 09:20:00,-64,54,Eastern Hemisphere
2136009,1976-02-15T00:00:00Z, 12:55:00,-64,53,Eastern Hemisphere
2136010,1976-02-15T00:00:00Z, 17:00:00,-65,51,Eastern Hemisphere
2136011,1976-02-16T00:00:00Z, 09:10:00,-64,51,Eastern Hemisphere
2136012,1976-02-16T00:00:00Z, 13:00:00,-64,50,Eastern Hemisphere
2136013,1976-02-16T00:00:00Z, 17:00:00,-65,51,Eastern Hemisphere
2136014,1976-02-17T00:00:00Z, 09:21:00,-66,50,Eastern Hemisphere
2136015,1976-02-19T00:00:00Z, 10:20:00,-65,53,Eastern Hemisphere
2136016,1976-02-19T00:00:00Z, 17:00:00,-65,56,Eastern Hemisphere
2136017,1976-02-21T00:00:00Z, 09:00:00,-65,61,Eastern Hemisphere
2136018,1976-02-21T00:00:00Z, 12:55:00,-65,62,Eastern Hemisphere
2136019,1976-02-21T00:00:00Z, 17:00:00,-65,64,Eastern Hemisphere
2136020,1976-02-22T00:00:00Z, 09:32:00,-66,69,Eastern Hemisphere
2136021,1976-02-22T00:00:00Z, 12:55:00,-66,69,Eastern Hemisphere
2136022,1976-02-22T00:00:00Z, 17:00:00,-66,70,Eastern Hemisphere
2136023,1976-02-23T00:00:00Z, 09:20:00,-68,71,Eastern Hemisphere
2136024,1976-02-23T00:00:00Z, 17:00:00,-68,71,Eastern Hemisphere
2136025,1976-02-24T00:00:00Z, 09:00:00,-69,73,Eastern Hemisphere
2136026,1976-02-24T00:00:00Z, 12:50:00,-68,73,Eastern Hemisphere
2136027,1976-02-24T00:00:00Z, 17:00:00,-67,73,Eastern Hemisphere
2136028,1976-02-25T00:00:00Z, 09:35:00,-64,75,Eastern Hemisphere
2136029,1976-02-25T00:00:00Z, 12:55:00,-64,76,Eastern Hemisphere
2136030,1976-02-25T00:00:00Z, 17:00:00,-63,77,Eastern Hemisphere
2136031,1976-02-26T00:00:00Z, 09:30:00,-62,81,Eastern Hemisphere
2136032,1976-02-26T00:00:00Z, 13:00:00,-61,81,Eastern Hemisphere
2136033,1976-02-26T00:00:00Z, 17:00:00,-60,82,Eastern Hemisphere
2136034,1976-02-27T00:00:00Z, 09:15:00,-59,86,Eastern Hemisphere
2136035,1976-02-27T00:00:00Z, 12:55:00,-58,87,Eastern Hemisphere
2136036,1976-02-27T00:00:00Z, 17:00:00,-57,88,Eastern Hemisphere
2136037,1976-02-28T00:00:00Z, 09:20:00,-56,91,Eastern Hemisphere
2136038,1976-02-28T00:00:00Z, 13:10:00,-56,92,Eastern Hemisphere
2136039,1976-02-28T00:00:00Z, 17:00:00,-55,93,Eastern Hemisphere
2136040,1976-02-29T00:00:00Z, 09:12:00,-54,97,Eastern Hemisphere
2136041,1976-03-01T00:00:00Z, 09:00:00,-54,97,Eastern Hemisphere
2136042,1976-03-01T00:00:00Z, 12:45:00,-53,98,Eastern Hemisphere
2136043,1976-03-01T00:00:00Z, 17:00:00,-53,99,Eastern Hemisphere
2136044,1976-03-02T00:00:00Z, 09:46:00,-51,104,Eastern Hemisphere
2136045,1976-03-02T00:00:00Z, 12:50:00,-51,105,Eastern Hemisphere
2136046,1976-03-02T00:00:00Z, 17:00:00,-50,107,Eastern Hemisphere
2136047,1976-03-03T00:00:00Z, 09:10:00,-49,111,Eastern Hemisphere
2136048,1976-03-03T00:00:00Z, 13:00:00,-48,111,Eastern Hemisphere
2136049,1976-03-03T00:00:00Z, 17:00:00,-48,113,Eastern Hemisphere
2136050,1976-03-04T00:00:00Z, 09:20:00,-47,117,Eastern Hemisphere
2136051,1976-03-04T00:00:00Z, 13:00:00,-47,118,Eastern Hemisphere
2136052,1976-03-04T00:00:00Z, 17:00:00,-47,119,Eastern Hemisphere
2136053,1976-03-05T00:00:00Z, 09:10:00,-46,123,Eastern Hemisphere
2136054,1976-03-05T00:00:00Z, 13:00:00,-46,122,Eastern Hemisphere
2136055,1976-03-05T00:00:00Z, 17:00:00,-46,123,Eastern Hemisphere
2136056,1976-03-06T00:00:00Z, 09:17:00,-44,127,Eastern Hemisphere
2136057,1976-03-06T00:00:00Z, 13:00:00,-44,128,Eastern Hemisphere
2136058,1976-03-06T00:00:00Z, 17:00:00,-43,129,Eastern Hemisphere
2136059,1976-03-07T00:00:00Z, 09:07:00,-42,133,Eastern Hemisphere
2136060,1976-03-07T00:00:00Z, 13:05:00,-42,134,Eastern Hemisphere
2136061,1976-03-07T00:00:00Z, 17:00:00,-42,135,Eastern Hemisphere
2137001,1976-11-19T00:00:00Z, 07:55:00,-39.86666666666667,144.43333333333334,Eastern Hemisphere
2137002,1976-11-21T00:00:00Z, 10:45:00,-47.6,150.36666666666667,Eastern Hemisphere
2137003,1976-11-21T00:00:00Z, 17:00:00,-48.85,151.75,Eastern Hemisphere
2137004,1976-11-22T00:00:00Z, 08:50:00,-51.166666666666664,154.78333333333333,Eastern Hemisphere
2137005,1976-11-22T00:00:00Z, 13:27:00,-51.85,155.66666666666666,Eastern Hemisphere
2137006,1976-11-22T00:00:00Z, 13:37:00,-51.85,155.66666666666666,Eastern Hemisphere
2137007,1976-11-22T00:00:00Z, 17:13:00,-52.416666666666664,156.46666666666667,Eastern Hemisphere
2137008,1976-11-22T00:00:00Z, 19:31:00,-52.766666666666666,156.95,Eastern Hemisphere
2138001,1976-11-30T00:00:00Z, 10:47:00,-50.9,159.11666666666667,Eastern Hemisphere
2138002,1976-11-30T00:00:00Z, 13:10:00,-50.13333333333333,159.35,Eastern Hemisphere
2138003,1976-11-30T00:00:00Z, 16:23:00,-49.65,158.8,Eastern Hemisphere
2138004,1976-11-30T00:00:00Z, 20:01:00,-49.1,158.13333333333333,Eastern Hemisphere
2138005,1976-12-01T00:00:00Z, 09:46:00,-47.11666666666667,155.58333333333334,Eastern Hemisphere
2138006,1976-12-01T00:00:00Z, 13:09:00,-46.233333333333334,154.73333333333332,Eastern Hemisphere
2138007,1976-12-01T00:00:00Z, 16:56:00,-45.68333333333333,154.03333333333333,Eastern Hemisphere
2138008,1976-12-01T00:00:00Z, 19:00:00,-45.333333333333336,153.66666666666666,Eastern Hemisphere
2138009,1976-12-02T00:00:00Z, 10:03:00,-43,151.11666666666667,Eastern Hemisphere
2138010,1976-12-02T00:00:00Z, 11:11:00,-42,150,Eastern Hemisphere
2138011,1976-12-02T00:00:00Z, 14:33:00,-42.3,150.26666666666668,Eastern Hemisphere
2138012,1976-12-02T00:00:00Z, 16:17:00,-42.083333333333336,149.96666666666667,Eastern Hemisphere
3001001,1977-06-10T00:00:00Z, 12:45:00,-34,170,Eastern Hemisphere
3001002,1977-06-10T00:00:00Z, 15:00:00,-34,170,Eastern Hemisphere
3001003,1977-06-10T00:00:00Z, 17:30:00,-34,170,Eastern Hemisphere
3001004,1977-06-11T00:00:00Z, 10:00:00,-35,165,Eastern Hemisphere
3001005,1977-06-11T00:00:00Z, 13:00:00,-35,164,Eastern Hemisphere
3001006,1977-06-11T00:00:00Z, 13:10:00,-35,164,Eastern Hemisphere
3001007,1977-06-11T00:00:00Z, 17:00:00,-36,163,Eastern Hemisphere
3001008,1977-06-12T00:00:00Z, 11:50:00,-37,156,Eastern Hemisphere
3001009,1977-06-12T00:00:00Z, 12:00:00,-37,156,Eastern Hemisphere
3001010,1977-06-12T00:00:00Z, 16:30:00,-37,154,Eastern Hemisphere
3001011,1977-06-13T00:00:00Z, 12:05:00,-38,149,Eastern Hemisphere
3001012,1977-06-13T00:00:00Z, 17:10:00,-38,148,Eastern Hemisphere
3001013,1977-06-14T00:00:00Z, 09:00:00,-38,142,Eastern Hemisphere
3001014,1977-06-14T00:00:00Z, 12:15:00,-38,142,Eastern Hemisphere
3001015,1977-06-14T00:00:00Z, 15:00:00,-38,141,Eastern Hemisphere
3001016,1977-06-15T00:00:00Z, 08:15:00,-37,135,Eastern Hemisphere
3001017,1977-06-15T00:00:00Z, 12:00:00,-37,134,Eastern Hemisphere
3001018,1977-06-15T00:00:00Z, 16:45:00,-37,132,Eastern Hemisphere
3001019,1977-06-16T00:00:00Z, 12:15:00,-36,126,Eastern Hemisphere
3001020,1977-06-17T00:00:00Z, 11:00:00,-35,120,Eastern Hemisphere
3001021,1977-06-17T00:00:00Z, 11:40:00,-35,119,Eastern Hemisphere
3001022,1977-06-18T00:00:00Z, 08:40:00,-33,114,Eastern Hemisphere
3001023,1977-06-18T00:00:00Z, 10:45:00,-33,114,Eastern Hemisphere
3004001,1977-03-14T00:00:00Z, 08:00:00,-35,116,Eastern Hemisphere
3004002,1977-03-14T00:00:00Z, 10:00:00,-35,117,Eastern Hemisphere
3004003,1977-03-14T00:00:00Z, 10:30:00,-35,117,Eastern Hemisphere
3004004,1977-03-14T00:00:00Z, 11:00:00,-35,117,Eastern Hemisphere
3004005,1977-03-14T00:00:00Z, 12:00:00,-35,117,Eastern Hemisphere
3004006,1977-03-14T00:00:00Z, 12:30:00,-35,117,Eastern Hemisphere
3004007,1977-03-14T00:00:00Z, 13:00:00,-35,118,Eastern Hemisphere
3004008,1977-03-14T00:00:00Z, 13:30:00,-35,118,Eastern Hemisphere
3004009,1977-03-14T00:00:00Z, 14:00:00,-35,118,Eastern Hemisphere
3004010,1977-03-14T00:00:00Z, 16:00:00,-35,119,Eastern Hemisphere
3004011,1977-03-14T00:00:00Z, 18:00:00,-35,120,Eastern Hemisphere
3004012,1977-03-15T00:00:00Z, 08:00:00,-36,125,Eastern Hemisphere
3004013,1977-03-15T00:00:00Z, 10:00:00,-36,125,Eastern Hemisphere
3004014,1977-03-15T00:00:00Z, 12:00:00,-36,126,Eastern Hemisphere
3004015,1977-03-15T00:00:00Z, 14:00:00,-36,127,Eastern Hemisphere
3004016,1977-03-15T00:00:00Z, 16:00:00,-37,127,Eastern Hemisphere
3004017,1977-03-15T00:00:00Z, 18:00:00,-37,128,Eastern Hemisphere
3004018,1977-03-16T00:00:00Z, 08:00:00,-37,133,Eastern Hemisphere
3004019,1977-03-16T00:00:00Z, 09:10:00,-37,134,Eastern Hemisphere
3004020,1977-03-16T00:00:00Z, 10:00:00,-37,134,Eastern Hemisphere
3004021,1977-03-16T00:00:00Z, 11:30:00,-37,135,Eastern Hemisphere
3004022,1977-03-16T00:00:00Z, 12:00:00,-37,135,Eastern Hemisphere
3004023,1977-03-16T00:00:00Z, 12:30:00,-37,135,Eastern Hemisphere
3004024,1977-03-16T00:00:00Z, 13:30:00,-37,136,Eastern Hemisphere
3004025,1977-03-16T00:00:00Z, 16:00:00,-38,136,Eastern Hemisphere
3004026,1977-03-16T00:00:00Z, 18:00:00,-38,137,Eastern Hemisphere
3004027,1977-03-17T00:00:00Z, 08:00:00,-38,142,Eastern Hemisphere
3004028,1977-03-17T00:00:00Z, 10:00:00,-38,142,Eastern Hemisphere
3004029,1977-03-17T00:00:00Z, 11:00:00,-38,143,Eastern Hemisphere
3004030,1977-03-17T00:00:00Z, 12:00:00,-38,144,Eastern Hemisphere
3004031,1977-03-17T00:00:00Z, 13:45:00,-38,144,Eastern Hemisphere
3005001,1977-03-19T00:00:00Z, 08:00:00,-40,148,Eastern Hemisphere
3005002,1977-03-19T00:00:00Z, 09:00:00,-40,148,Eastern Hemisphere
3005003,1977-03-19T00:00:00Z, 12:00:00,-40,148,Eastern Hemisphere
3005004,1977-03-19T00:00:00Z, 13:30:00,-40,149,Eastern Hemisphere
3005005,1977-03-19T00:00:00Z, 15:30:00,-41,149,Eastern Hemisphere
3005006,1977-03-19T00:00:00Z, 16:00:00,-41,150,Eastern Hemisphere
3005007,1977-03-19T00:00:00Z, 18:00:00,-41,150,Eastern Hemisphere
3005008,1977-03-20T00:00:00Z, 08:00:00,-42,155,Eastern Hemisphere
3005009,1977-03-20T00:00:00Z, 09:00:00,-43,155,Eastern Hemisphere
3005010,1977-03-20T00:00:00Z, 10:00:00,-43,155,Eastern Hemisphere
3005011,1977-03-20T00:00:00Z, 10:30:00,-43,156,Eastern Hemisphere
3005012,1977-03-20T00:00:00Z, 11:00:00,-43,156,Eastern Hemisphere
3005013,1977-03-20T00:00:00Z, 12:00:00,-43,156,Eastern Hemisphere
3005014,1977-03-20T00:00:00Z, 13:00:00,-43,157,Eastern Hemisphere
3005015,1977-03-20T00:00:00Z, 15:00:00,-43,157,Eastern Hemisphere
3005016,1977-03-20T00:00:00Z, 15:30:00,-43,158,Eastern Hemisphere
3005017,1977-03-20T00:00:00Z, 16:00:00,-44,158,Eastern Hemisphere
3005018,1977-03-20T00:00:00Z, 18:00:00,-44,159,Eastern Hemisphere
3005019,1977-03-20T00:00:00Z, 18:30:00,-44,159,Eastern Hemisphere
3005020,1977-03-21T00:00:00Z, 08:00:00,-45,164,Eastern Hemisphere
3005021,1977-03-21T00:00:00Z, 09:00:00,-45,164,Eastern Hemisphere
3005022,1977-03-21T00:00:00Z, 10:00:00,-45,165,Eastern Hemisphere
3005023,1977-03-21T00:00:00Z, 10:30:00,-45,165,Eastern Hemisphere
3005024,1977-03-21T00:00:00Z, 11:00:00,-45,165,Eastern Hemisphere
3005025,1977-03-21T00:00:00Z, 11:30:00,-45,165,Eastern Hemisphere
3005026,1977-03-21T00:00:00Z, 12:00:00,-45,165,Eastern Hemisphere
